"CUSTOMER_ID","NAME","DATA_USAGE","DATA_LIMIT"
675,Özlem,0,0
677,Aysel,8323.1,10240
680,Merve,0,0
683,Serkan,9006.53,10240
689,Ramazan,7962.17,10240
692,Fatih,0,0
693,Fatih,0,0
695,Fadime,20029,20480
697,Yasin,0,0
698,Mustafa,0,0
699,Mustafa,20421.43,20480
701,Özlem,18448.92,20480
702,Burak,0,0
703,Ramazan,0,0
704,Halil,19151.64,20480
706,Burak,10212.74,10240
707,Murat,16622.67,20480
708,Serkan,17722.85,20480
710,Mustafa,0,0
711,Kübra,8114.98,10240
717,Serkan,18023.26,20480
718,Fadime,0,0
719,Emine,16065.21,20480
721,Sevim,0,0
730,Mehmet,0,0
731,Ali,0,0
736,Kübra,0,0
738,Enes,0,0
740,Meryem,0,0
741,Sevim,0,0
742,Merve,0,0
744,Songül,0,0
745,Rabia,0,0
748,Aysel,0,0
752,Ayşegül,0,0
753,Halil,0,0
755,İbrahim,0,0
756,Hülya,0,0
757,Rabia,0,0
758,Leyla,0,0
765,Yasin,0,0
771,Emre,0,0
772,Ahmet,0,0
775,Metin,8888.75,10240
776,Büşra,19649.06,20480
778,Mehmet,8438.53,10240
779,Songül,18199.98,20480
781,Murat,0,0
472,Ömer,0,0
473,Yasemin,7812.39,10240
475,Fatih,0,0
477,Dilek,15548.69,20480
479,Hülya,0,0
481,Tuğba,16451.03,20480
484,Hakan,15874.38,20480
485,Rabia,8432.25,10240
486,Fatih,0,0
488,Tuğba,19941.55,20480
491,Meryem,0,0
492,Osman,9627.62,10240
493,Aynur,0,0
494,Muhammed,0,0
495,Ahmet,18334.89,20480
496,Yasin,0,0
499,Furkan,0,0
502,İsmail,18755.14,20480
504,Yasin,9139.6,10240
505,Burak,0,0
506,Zeynep,19961.14,20480
508,Abdullah,0,0
510,Enes,0,0
513,Yağmur,17897.38,20480
514,Emine,0,0
515,Abdullah,17566.66,20480
516,Ahmet,0,0
517,Hasan,8313.98,10240
524,Aynur,0,0
527,Abdullah,0,0
529,Zehra,15438.54,20480
532,Recep,15582.53,20480
535,Adem,17366.47,20480
538,İbrahim,0,0
539,Rabia,16264.6,20480
540,Ayşe,16557.73,20480
544,Sultan,0,0
545,Hatice,8236.99,10240
548,Yasemin,8803.98,10240
552,Zehra,0,0
555,Adem,16167.82,20480
557,Ahmet,0,0
558,İbrahim,0,0
560,Merve,0,0
572,Murat,0,0
574,Özlem,19968.47,20480
575,Hatice,8824.69,10240
576,Hakan,18243.39,20480
578,Zehra,0,0
581,Hasan,18659.81,20480
582,Meryem,0,0
585,Esra,17062.52,20480
586,Hülya,0,0
587,Merve,7826.87,10240
588,Mustafa,0,0
589,Ayşegül,0,0
592,Ali,19018.61,20480
597,Rabia,0,0
598,Zeynep,0,0
599,Merve,0,0
600,Murat,0,0
603,Enes,0,0
607,Ahmet,0,0
613,Yasemin,16079.68,20480
619,Ahmet,0,0
623,Tuğba,0,0
625,Büşra,0,0
317,Melek,0,0
320,Meryem,18691.09,20480
334,Yasin,0,0
335,Mustafa,0,0
337,Fatma,8563.35,10240
341,Aysel,0,0
346,Metin,0,0
350,Esra,19393.09,20480
353,Ayşe,0,0
354,Rabia,0,0
357,Yağmur,0,0
363,Hatice,0,0
366,Enes,20261.22,20480
374,Meryem,16777.35,20480
375,Kadir,0,0
376,Yasin,7740.14,10240
378,Elif,0,0
379,Recep,0,0
380,Enes,0,0
386,Merve,0,0
389,Ramazan,0,0
395,Osman,18213.42,20480
396,Halil,18792.11,20480
398,Mahmut,19084.55,20480
399,Yasin,20118.14,20480
400,Büşra,0,0
403,Ayşe,0,0
409,Serkan,0,0
410,Metin,0,0
411,Metin,17611.43,20480
412,Furkan,16302.29,20480
414,Songül,16560.64,20480
416,Havva,16541.87,20480
418,Songül,17130.4,20480
419,Abdullah,9818.42,10240
421,Emine,0,0
422,Büşra,7859.81,10240
423,Ali,17057.87,20480
424,Hüseyin,17469.78,20480
427,Melek,9435.18,10240
430,Ömer,0,0
434,Metin,0,0
439,Yağmur,0,0
443,Havva,0,0
444,Merve,0,0
446,Osman,0,0
447,Tuğba,17357.19,20480
450,Ayşegül,0,0
453,Yasemin,0,0
454,İbrahim,0,0
456,Hakan,0,0
459,Aysel,0,0
460,Hacer,0,0
461,Yasin,0,0
462,Mahmut,0,0
465,Abdullah,9622.57,10240
470,Fadime,0,0
160,Yusuf,9686.68,10240
162,Leyla,0,0
168,İbrahim,0,0
171,Sultan,0,0
174,Rabia,0,0
177,Havva,16603.13,20480
178,Ramazan,20420.62,20480
181,Enes,15524.33,20480
186,Osman,0,0
188,Hakan,0,0
189,Sevim,0,0
191,Murat,0,0
195,Süleyman,16517.36,20480
197,Esra,0,0
198,İsmail,15894.39,20480
199,Büşra,0,0
202,Özlem,0,0
203,Kübra,0,0
206,Rabia,0,0
209,Ramazan,18757.35,20480
210,Furkan,0,0
212,Tuğba,18670.58,20480
213,Havva,8148.27,10240
214,Songül,0,0
215,Aysel,0,0
224,Rabia,18051.13,20480
225,Sultan,0,0
226,Osman,0,0
228,Emre,17080.56,20480
234,Aysel,9983.38,10240
237,Süleyman,0,0
244,Süleyman,8042.77,10240
245,Metin,0,0
246,Ali,7999.18,10240
248,Yasin,18556.26,20480
251,Hülya,0,0
252,Hasan,7766.47,10240
255,Yasin,0,0
256,Ayşe,0,0
257,Havva,0,0
261,Osman,0,0
266,İbrahim,0,0
268,Abdullah,0,0
270,Murat,0,0
272,Melek,9269.14,10240
273,Fatih,16609.29,20480
275,Burak,0,0
276,Murat,0,0
277,Kübra,0,0
278,Ali,0,0
280,Hasan,0,0
281,Fadime,0,0
282,Mustafa,0,0
283,Osman,0,0
285,Recep,0,0
287,Adem,0,0
288,Recep,8646.46,10240
293,Serkan,0,0
295,Ayşe,0,0
296,Aysel,17147.62,20480
297,Havva,9421.3,10240
299,Mustafa,19021.17,20480
302,Yasin,8634.98,10240
303,Burak,0,0
305,Ömer,8880.11,10240
306,Ayşe,0,0
307,Burak,0,0
311,Fatma,20476.18,20480
313,Emre,9697.82,10240
314,Recep,0,0
1,Emine,18420.61,20480
2,Ahmet,0,0
3,Aynur,0,0
4,Ömer,7879.83,10240
12,Hatice,0,0
19,Enes,0,0
22,Rabia,0,0
24,Mahmut,0,0
26,Yağmur,0,0
27,Yasemin,0,0
28,Büşra,9603.74,10240
30,Yasin,19378.38,20480
37,Hakan,0,0
38,Adem,8786.73,10240
40,Murat,8899.47,10240
41,Süleyman,0,0
42,Yusuf,9075.72,10240
43,Hülya,18680.21,20480
46,Aynur,19836.26,20480
47,Hatice,0,0
48,Yusuf,0,0
52,Aynur,0,0
53,Sultan,7716.97,10240
58,Murat,0,0
59,Yağmur,17259.35,20480
60,Kübra,0,0
66,Sevim,8515.7,10240
68,Metin,0,0
72,Hakan,0,0
77,Havva,0,0
78,Merve,18022.38,20480
85,Emre,0,0
90,Emre,0,0
93,Ayşe,19940.31,20480
95,Büşra,0,0
101,Fatih,16436.83,20480
102,Ayşegül,0,0
104,Yusuf,9988.62,10240
107,Sevim,0,0
108,Kadir,15769.42,20480
118,Enes,17804.38,20480
123,Aysel,0,0
124,Yasemin,18358.77,20480
128,Ayşegül,9184.45,10240
130,Hülya,0,0
131,Leyla,19208.11,20480
135,Ahmet,0,0
138,Mahmut,9568.02,10240
143,Ayşe,0,0
145,Kübra,0,0
146,Zeynep,17001.68,20480
148,Hasan,9243.89,10240
149,Meryem,18986.99,20480
152,Ahmet,0,0
158,Süleyman,16805.24,20480
9869,Kübra,0,0
9871,Adem,0,0
9872,Aysel,0,0
9875,Melek,0,0
9876,İbrahim,0,0
9877,Halil,0,0
9878,Recep,18423.67,20480
9879,Mustafa,18737.38,20480
9883,Kadir,0,0
9884,Emine,0,0
9885,Aysel,0,0
9901,Yasemin,0,0
9902,Yasemin,8293.6,10240
9907,Merve,0,0
9910,Emine,16563.69,20480
9915,Mahmut,9832.83,10240
9918,Serkan,16431.61,20480
9922,Aysel,0,0
9924,Yasemin,17631.64,20480
9925,Sevim,19525.64,20480
9929,Emre,0,0
9930,Ömer,0,0
9932,Merve,0,0
9934,Tuğba,0,0
9936,Melek,0,0
9941,Fatih,19836.23,20480
9942,Enes,0,0
9943,Hacer,18729.23,20480
9945,Sultan,20226.56,20480
9948,Özlem,0,0
9949,Songül,10107.98,10240
9950,Yasin,20028.51,20480
9953,Esra,9594.64,10240
9958,Mustafa,0,0
9960,Osman,18378.65,20480
9963,Enes,15381.17,20480
9966,Yasin,0,0
9968,Hatice,9943.38,10240
9970,Hacer,0,0
9971,Dilek,18667.42,20480
9972,Burak,16113.56,20480
9975,Fatih,0,0
9976,Hatice,19394.06,20480
9977,Fadime,0,0
9978,İbrahim,10186.35,10240
9979,Serkan,0,0
9981,Yağmur,0,0
9985,Yağmur,0,0
9987,Hülya,8579.82,10240
9989,Mahmut,0,0
9990,Songül,0,0
9992,Burak,0,0
9993,Melek,20385.68,20480
9994,Aysel,0,0
9995,Yasemin,17065.08,20480
9999,Zeynep,19073.12,20480
10000,Mustafa,15926.6,20480
